Start,Finish,Active Calories (kcal),Body Fat Percentage (%),Caffeine (mg),Carbohydrates (mg),Cycling Distance (mi),Distance (mi),Flights Climbed (count),Heart Rate (count/min),Protein (g),Resting Calories (kcal),Steps (count),Sugar (g),Weight (lb)
24-Feb-2015 00:00,25-Feb-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.80515450571591,3.0,0.0,0.0,0.0,4196.22696702487,0.0,0.0
25-Feb-2015 00:00,26-Feb-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.94309299582137,3.0,0.0,0.0,0.0,4493.51101865199,0.0,0.0
26-Feb-2015 00:00,27-Feb-2015 00:00,0.0,0.0,0.0,0.0,0.0,0.87549686799884,0.0,0.0,0.0,0.0,2036.0,0.0,0.0
27-Feb-2015 00:00,28-Feb-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.85353383768086,2.0,0.0,0.0,0.0,4290.12677925394,0.0,0.0
28-Feb-2015 00:00,01-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,0.912028443473649,0.0,0.0,0.0,0.0,2064.0,0.0,0.0
01-Mar-2015 00:00,02-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.40402979578941,1.0,0.0,0.0,0.0,3262.02786705733,0.0,0.0
02-Mar-2015 00:00,03-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.37338231463296,3.0,0.0,0.0,0.0,5610.73142022127,0.0,0.0
03-Mar-2015 00:00,04-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.7510242856787,2.0,0.0,0.0,0.0,4171.55304077635,0.0,0.0
04-Mar-2015 00:00,05-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.9027811247703,2.0,0.0,0.0,0.0,4410.0,0.0,0.0
05-Mar-2015 00:00,06-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.3591350557067,3.0,0.0,0.0,0.0,5471.66837917485,0.0,0.0
06-Mar-2015 00:00,07-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.8696002082697,2.0,0.0,0.0,0.0,4201.05954913789,0.0,0.0
07-Mar-2015 00:00,08-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.26154080952396,1.0,0.0,0.0,0.0,2907.0,0.0,0.0
08-Mar-2015 00:00,09-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.06100397751635,3.0,0.0,0.0,0.0,4779.0,0.0,0.0
09-Mar-2015 00:00,10-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.05294269095311,1.0,0.0,0.0,0.0,4861.87008873153,0.0,0.0
10-Mar-2015 00:00,11-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.84194793929068,3.0,0.0,0.0,0.0,4273.46978276179,0.0,0.0
11-Mar-2015 00:00,12-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.52000962493858,5.0,0.0,0.0,0.0,5423.10196312585,0.0,0.0
12-Mar-2015 00:00,13-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.58365008782087,8.0,0.0,0.0,0.0,5383.24293564538,0.0,0.0
13-Mar-2015 00:00,14-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.15987920067451,5.0,0.0,0.0,0.0,4472.46838371614,0.0,0.0
14-Mar-2015 00:00,15-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.09410342437483,4.0,0.0,0.0,0.0,4337.01145638152,0.0,0.0
15-Mar-2015 00:00,16-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.81282982590734,4.0,0.0,0.0,0.0,3799.26499233405,0.0,0.0
16-Mar-2015 00:00,17-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.96789587571219,8.0,0.0,0.0,0.0,6233.83396143025,0.0,0.0
17-Mar-2015 00:00,18-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.66245676919146,4.0,0.0,0.0,0.0,5650.83228295339,0.0,0.0
18-Mar-2015 00:00,19-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.22520177148911,6.0,0.0,0.0,0.0,4907.3979316109,0.0,0.0
19-Mar-2015 00:00,20-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.0360679089197,6.0,0.0,0.0,0.0,4379.28133254901,0.0,0.0
20-Mar-2015 00:00,21-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.09600507874146,8.0,0.0,0.0,0.0,4580.71102962283,0.0,0.0
21-Mar-2015 00:00,22-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.67027297807906,6.0,0.0,0.0,0.0,5421.24027231932,0.0,0.0
22-Mar-2015 00:00,23-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.41023371725737,8.0,0.0,0.0,0.0,5012.33707272844,0.0,0.0
23-Mar-2015 00:00,24-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.55587133740868,7.0,0.0,0.0,0.0,5212.26799896628,0.0,0.0
24-Mar-2015 00:00,25-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.75691406967142,9.0,0.0,0.0,0.0,6073.82123431547,0.0,0.0
25-Mar-2015 00:00,26-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.53539385450155,5.0,0.0,0.0,0.0,3117.87758924974,0.0,0.0
26-Mar-2015 00:00,27-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.7663255795458,8.0,0.0,0.0,0.0,5485.94518347968,0.0,0.0
27-Mar-2015 00:00,28-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.25514005074672,6.0,0.0,0.0,0.0,4833.2618480734,0.0,0.0
28-Mar-2015 00:00,29-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.55056703787468,4.0,0.0,0.0,0.0,3301.25959602016,0.0,0.0
29-Mar-2015 00:00,30-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.01040293694014,4.0,0.0,0.0,0.0,4185.47598710654,0.0,0.0
30-Mar-2015 00:00,31-Mar-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.15784513012513,7.0,0.0,0.0,0.0,6466.39970361915,0.0,0.0
31-Mar-2015 00:00,01-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.0942622858063,6.0,0.0,0.0,0.0,4520.79633844092,0.0,0.0
01-Apr-2015 00:00,02-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.58531154647087,5.0,0.0,0.0,0.0,7743.7912064128,0.0,0.0
02-Apr-2015 00:00,03-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.88994855842136,11.0,0.0,0.0,0.0,6048.89725070007,0.0,0.0
03-Apr-2015 00:00,04-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.81973241470739,4.0,0.0,0.0,0.0,3647.85895048833,0.0,0.0
04-Apr-2015 00:00,05-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.61888420844378,6.0,0.0,0.0,0.0,5250.19289681228,0.0,0.0
05-Apr-2015 00:00,06-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.04285216927501,5.0,0.0,0.0,0.0,4524.8331489261,0.0,0.0
06-Apr-2015 00:00,07-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.20256941775763,1.0,0.0,0.0,0.0,5016.80861907233,0.0,0.0
07-Apr-2015 00:00,08-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.30248390782369,1.0,0.0,0.0,0.0,5079.0,0.0,0.0
08-Apr-2015 00:00,09-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.30410037173652,1.0,0.0,0.0,0.0,2738.0,0.0,0.0
09-Apr-2015 00:00,10-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,0.709680848453084,0.0,0.0,0.0,0.0,1406.88817392709,0.0,0.0
10-Apr-2015 00:00,11-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.96994731634241,0.0,0.0,0.0,0.0,4289.0485861363,0.0,0.0
11-Apr-2015 00:00,12-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.79787555881933,2.0,0.0,0.0,0.0,3975.73597366103,0.0,0.0
12-Apr-2015 00:00,13-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.06598534412622,0.0,0.0,0.0,0.0,2397.0,0.0,0.0
13-Apr-2015 00:00,14-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.28329579261424,3.0,0.0,0.0,0.0,2907.917557313,0.0,0.0
14-Apr-2015 00:00,15-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.91046058049445,5.0,0.0,0.0,0.0,6390.29113482113,0.0,0.0
15-Apr-2015 00:00,16-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.5784416131111,9.0,0.0,0.0,0.0,7863.99931759059,0.0,0.0
16-Apr-2015 00:00,17-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.44358342613755,9.0,0.0,0.0,0.0,5110.25723304681,0.0,0.0
17-Apr-2015 00:00,18-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.99670395273142,9.0,0.0,0.0,0.0,6146.61886906518,0.0,0.0
18-Apr-2015 00:00,19-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.42547729752724,5.0,0.0,0.0,0.0,5039.20440527677,0.0,0.0
19-Apr-2015 00:00,20-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.61849805028418,4.0,0.0,0.0,0.0,3309.91244340059,0.0,0.0
20-Apr-2015 00:00,21-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.18915878665475,7.0,0.0,0.0,0.0,6744.0497429218,0.0,0.0
21-Apr-2015 00:00,22-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.40862136363328,5.0,0.0,0.0,0.0,7375.0145080228,0.0,0.0
22-Apr-2015 00:00,23-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.44855206147634,8.0,0.0,0.0,0.0,4908.37943080498,0.0,0.0
23-Apr-2015 00:00,24-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.74137539296015,4.0,0.0,0.0,0.0,5778.28284693737,0.0,0.0
24-Apr-2015 00:00,25-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.12220402610328,5.0,0.0,0.0,0.0,6617.45494973598,0.0,0.0
25-Apr-2015 00:00,26-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.46030915451102,5.0,0.0,0.0,0.0,3013.0,0.0,0.0
26-Apr-2015 00:00,27-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.46148071472287,5.0,0.0,0.0,0.0,5256.27672419982,0.0,0.0
27-Apr-2015 00:00,28-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.40422562094814,9.0,0.0,0.0,0.0,4906.82850846198,0.0,0.0
28-Apr-2015 00:00,29-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.25896713118511,2.0,0.0,0.0,0.0,5024.0697421637,0.0,0.0
29-Apr-2015 00:00,30-Apr-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.22432148760567,5.0,0.0,0.0,0.0,4976.41353511095,0.0,0.0
30-Apr-2015 00:00,01-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.76747709490246,8.0,0.0,0.0,0.0,5529.86906999895,0.0,0.0
01-May-2015 00:00,02-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.70189910096264,1.0,0.0,0.0,0.0,3597.02462476295,0.0,0.0
02-May-2015 00:00,03-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.34443821065017,2.0,0.0,0.0,0.0,4777.94605571265,0.0,0.0
03-May-2015 00:00,04-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.98542707974793,1.0,0.0,0.0,0.0,4007.1242290052,0.0,0.0
04-May-2015 00:00,05-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.8653889634297,8.0,0.0,0.0,0.0,6367.32045442499,0.0,0.0
05-May-2015 00:00,06-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.39840160152088,6.0,0.0,0.0,0.0,4743.62555124383,0.0,0.0
06-May-2015 00:00,07-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.52009219008796,4.0,0.0,0.0,0.0,5256.73846563073,0.0,0.0
07-May-2015 00:00,08-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.44079420764914,6.0,0.0,0.0,0.0,5104.96741448368,0.0,0.0
08-May-2015 00:00,09-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.37246833757925,5.0,0.0,0.0,0.0,7181.22317766115,0.0,0.0
09-May-2015 00:00,10-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.32541394744124,4.0,0.0,0.0,0.0,6875.99420886649,0.0,0.0
10-May-2015 00:00,11-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.67865228016324,5.0,0.0,0.0,0.0,3329.22496001092,0.0,0.0
11-May-2015 00:00,12-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.80821357126041,4.0,0.0,0.0,0.0,5781.04733566395,0.0,0.0
12-May-2015 00:00,13-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.25685192981854,3.0,0.0,0.0,0.0,6812.87498615555,0.0,0.0
13-May-2015 00:00,14-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.84899838303868,5.0,0.0,0.0,0.0,5929.34759947899,0.0,0.0
14-May-2015 00:00,15-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.92463758612075,4.0,0.0,0.0,0.0,3966.6673075872,0.0,0.0
15-May-2015 00:00,16-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.5454402796646,4.0,0.0,0.0,0.0,5531.65799914565,0.0,0.0
16-May-2015 00:00,17-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.35773801804659,0.0,0.0,0.0,0.0,2718.86795979355,0.0,0.0
17-May-2015 00:00,18-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.71187393423665,0.0,0.0,0.0,0.0,3646.33858793942,0.0,0.0
18-May-2015 00:00,19-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.62077305978878,2.0,0.0,0.0,0.0,3265.92257914257,0.0,0.0
19-May-2015 00:00,20-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.73243439976794,5.0,0.0,0.0,0.0,5975.74458741945,0.0,0.0
20-May-2015 00:00,21-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.63154221872823,4.0,0.0,0.0,0.0,7782.43924976646,0.0,0.0
21-May-2015 00:00,22-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.50921892129577,5.0,0.0,0.0,0.0,7378.27728055557,0.0,0.0
22-May-2015 00:00,23-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.60582279315485,1.0,0.0,0.0,0.0,3448.66872796494,0.0,0.0
23-May-2015 00:00,24-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.36265369851197,1.0,0.0,0.0,0.0,2658.00541685016,0.0,0.0
24-May-2015 00:00,25-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.50195505846806,5.0,0.0,0.0,0.0,3066.73527886728,0.0,0.0
25-May-2015 00:00,26-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,0.660710101647759,1.0,0.0,0.0,0.0,1258.0920508558,0.0,0.0
26-May-2015 00:00,27-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.7234765575035,2.0,0.0,0.0,0.0,3566.97898980402,0.0,0.0
27-May-2015 00:00,28-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.03860910413298,6.0,0.0,0.0,0.0,6274.4696898095,0.0,0.0
28-May-2015 00:00,29-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.04662149868932,7.0,0.0,0.0,0.0,6501.60839617563,0.0,0.0
29-May-2015 00:00,30-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.32134264185501,2.0,0.0,0.0,0.0,4856.83188137697,0.0,0.0
30-May-2015 00:00,31-May-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.84790622372261,3.0,0.0,0.0,0.0,3720.04276721894,0.0,0.0
31-May-2015 00:00,01-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.80279808026464,2.0,0.0,0.0,0.0,5993.43912183576,0.0,0.0
01-Jun-2015 00:00,02-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.95671004060589,4.0,0.0,0.0,0.0,4283.14746009862,0.0,0.0
02-Jun-2015 00:00,03-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.22190314964246,4.0,0.0,0.0,0.0,4677.36779888007,0.0,0.0
03-Jun-2015 00:00,04-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.62147893385249,5.0,0.0,0.0,0.0,5378.64444309552,0.0,0.0
04-Jun-2015 00:00,05-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.66134951760073,5.0,0.0,0.0,0.0,5857.99558561257,0.0,0.0
05-Jun-2015 00:00,06-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.07608710449219,6.0,0.0,0.0,0.0,4319.8864178525,0.0,0.0
06-Jun-2015 00:00,07-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.26112520023342,5.0,0.0,0.0,0.0,7592.96088380815,0.0,0.0
07-Jun-2015 00:00,08-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.0735507751544,4.0,0.0,0.0,0.0,4117.44452414488,0.0,0.0
08-Jun-2015 00:00,09-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.51180697209837,8.0,0.0,0.0,0.0,5425.16887891521,0.0,0.0
09-Jun-2015 00:00,10-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.66715936452973,5.0,0.0,0.0,0.0,3591.5975334318,0.0,0.0
10-Jun-2015 00:00,11-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.78118263202462,4.0,0.0,0.0,0.0,5699.28301080054,0.0,0.0
11-Jun-2015 00:00,12-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.06758836318601,6.0,0.0,0.0,0.0,4335.40538733793,0.0,0.0
12-Jun-2015 00:00,13-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.17848240770578,4.0,0.0,0.0,0.0,4633.18275567237,0.0,0.0
13-Jun-2015 00:00,14-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.8770228498574,2.0,0.0,0.0,0.0,3905.74331128991,0.0,0.0
14-Jun-2015 00:00,15-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.39143261342366,5.0,0.0,0.0,0.0,4810.79320768165,0.0,0.0
15-Jun-2015 00:00,16-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.23512194819916,4.0,0.0,0.0,0.0,4962.75419644933,0.0,0.0
16-Jun-2015 00:00,17-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.39743947411556,4.0,0.0,0.0,0.0,5163.18230289762,0.0,0.0
17-Jun-2015 00:00,18-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.63769801066574,3.0,0.0,0.0,0.0,5772.93480195433,0.0,0.0
18-Jun-2015 00:00,19-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.04184748046602,3.0,0.0,0.0,0.0,6447.36170980869,0.0,0.0
19-Jun-2015 00:00,20-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.86132730417598,5.0,0.0,0.0,0.0,3965.15411674383,0.0,0.0
20-Jun-2015 00:00,21-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.02822375707182,3.0,0.0,0.0,0.0,4064.10388600659,0.0,0.0
21-Jun-2015 00:00,22-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.47191166910979,3.0,0.0,0.0,0.0,5121.73966866139,0.0,0.0
22-Jun-2015 00:00,23-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.11459074774975,7.0,0.0,0.0,0.0,6805.54593763384,0.0,0.0
23-Jun-2015 00:00,24-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.16380053297895,3.0,0.0,0.0,0.0,4513.70478325777,0.0,0.0
24-Jun-2015 00:00,25-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.98412094892633,4.0,0.0,0.0,0.0,6094.67920736313,0.0,0.0
25-Jun-2015 00:00,26-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.66542840523053,2.0,0.0,0.0,0.0,5546.68508115113,0.0,0.0
26-Jun-2015 00:00,27-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.36875063667262,3.0,0.0,0.0,0.0,5183.74698770719,0.0,0.0
27-Jun-2015 00:00,28-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.89699845579914,2.0,0.0,0.0,0.0,4169.87847340837,0.0,0.0
28-Jun-2015 00:00,29-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.2527044996137,0.0,0.0,0.0,0.0,4914.36824919908,0.0,0.0
29-Jun-2015 00:00,30-Jun-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.41235978230319,6.0,0.0,0.0,0.0,4926.9405613785,0.0,0.0
30-Jun-2015 00:00,01-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.64117988520551,3.0,0.0,0.0,0.0,5796.92787798829,0.0,0.0
01-Jul-2015 00:00,02-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.33913994366575,5.0,0.0,0.0,0.0,4875.85285950244,0.0,0.0
02-Jul-2015 00:00,03-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.53944550365687,6.0,0.0,0.0,0.0,5349.2707084563,0.0,0.0
03-Jul-2015 00:00,04-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.7738940999428,4.0,0.0,0.0,0.0,3517.00415283134,0.0,0.0
04-Jul-2015 00:00,05-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.18455737404015,2.0,0.0,0.0,0.0,4266.14103432014,0.0,0.0
05-Jul-2015 00:00,06-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.56228196863748,5.0,0.0,0.0,0.0,5425.84740678672,0.0,0.0
06-Jul-2015 00:00,07-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.1082324178229,3.0,0.0,0.0,0.0,4390.3534749785,0.0,0.0
07-Jul-2015 00:00,08-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.97159050850362,4.0,0.0,0.0,0.0,4019.97866632229,0.0,0.0
08-Jul-2015 00:00,09-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.26373923061214,3.0,0.0,0.0,0.0,4587.43878192769,0.0,0.0
09-Jul-2015 00:00,10-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.78698043776474,6.0,0.0,0.0,0.0,5958.9894972722,0.0,0.0
10-Jul-2015 00:00,11-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.34857394230134,3.0,0.0,0.0,0.0,5032.03332179763,0.0,0.0
11-Jul-2015 00:00,12-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.33435600858276,4.0,0.0,0.0,0.0,2745.0,0.0,0.0
12-Jul-2015 00:00,13-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.21103071506548,3.0,0.0,0.0,0.0,4706.9760073478,0.0,0.0
13-Jul-2015 00:00,14-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.91307882285824,5.0,0.0,0.0,0.0,6270.9694150896,0.0,0.0
14-Jul-2015 00:00,15-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.77960514354917,3.0,0.0,0.0,0.0,6269.91641281024,0.0,0.0
15-Jul-2015 00:00,16-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.27057639605794,4.0,0.0,0.0,0.0,4649.64898092823,0.0,0.0
16-Jul-2015 00:00,17-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.89625581643892,6.0,0.0,0.0,0.0,6247.11831293442,0.0,0.0
17-Jul-2015 00:00,18-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.70826081226787,3.0,0.0,0.0,0.0,3643.53379024445,0.0,0.0
18-Jul-2015 00:00,19-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.08060805698739,5.0,0.0,0.0,0.0,2098.37756743815,0.0,0.0
19-Jul-2015 00:00,20-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,3.93154026856755,1.0,0.0,0.0,0.0,8308.0,0.0,0.0
20-Jul-2015 00:00,21-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.68921944187976,2.0,0.0,0.0,0.0,3860.49838711657,0.0,0.0
21-Jul-2015 00:00,22-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.2366420035083,1.0,0.0,0.0,0.0,4843.22618288783,0.0,0.0
22-Jul-2015 00:00,23-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.05822321655402,1.0,0.0,0.0,0.0,4278.87323953284,0.0,0.0
23-Jul-2015 00:00,24-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,0.614242137886406,1.0,0.0,0.0,0.0,1165.30673415824,0.0,0.0
24-Jul-2015 00:00,25-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.54745990132412,6.0,0.0,0.0,0.0,5303.5739789643,0.0,0.0
25-Jul-2015 00:00,26-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,4.03840630952848,6.0,0.0,0.0,0.0,8641.46026021497,0.0,0.0
26-Jul-2015 00:00,27-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.53408010874269,6.0,0.0,0.0,0.0,5523.96726855732,0.0,0.0
27-Jul-2015 00:00,28-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.20151772100244,4.0,0.0,0.0,0.0,2549.95825989916,0.0,0.0
28-Jul-2015 00:00,29-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.36673849071466,3.0,0.0,0.0,0.0,2823.08960244732,0.0,0.0
29-Jul-2015 00:00,30-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.05110056564043,5.0,0.0,0.0,0.0,4234.73769596352,0.0,0.0
30-Jul-2015 00:00,31-Jul-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.81967726885539,7.0,0.0,0.0,0.0,6262.45749074911,0.0,0.0
31-Jul-2015 00:00,01-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.07821063327423,9.0,0.0,0.0,0.0,4682.27977483117,0.0,0.0
01-Aug-2015 00:00,02-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.34405315053275,3.0,0.0,0.0,0.0,5112.70964346773,0.0,0.0
02-Aug-2015 00:00,03-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.22462276986059,1.0,0.0,0.0,0.0,2589.14083504942,0.0,0.0
03-Aug-2015 00:00,04-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.14797002947302,0.0,0.0,0.0,0.0,4521.89109538242,0.0,0.0
04-Aug-2015 00:00,05-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,1.70821729511082,1.0,0.0,0.0,0.0,3475.2681647772,0.0,0.0
05-Aug-2015 00:00,06-Aug-2015 00:00,0.0,0.0,0.0,0.0,0.0,2.86737187113944,4.0,0.0,0.0,0.0,6557.33310756551,0.0,0.0
